year,dc,ps,gc,electors,0830,0930,1030,1130,1230,1330,1430,1530,1630,1730,1830,1930,2030,2130,2230
2004,N,N0801,LC5,"2,362 ",26 ,101 ,208 ,318 ,423 ,520 ,599 ,701 ,771 ,820 ,881 ,960 ,"1,014 ","1,070 ","1,150 "
2004,N,N0802,LC5,"1,294 ",12 ,54 ,97 ,137 ,166 ,192 ,230 ,278 ,320 ,356 ,390 ,407 ,447 ,477 ,500 
2004,N,N0803,LC5,"2,994 ",47 ,111 ,225 ,342 ,484 ,600 ,723 ,824 ,925 ,"1,025 ","1,141 ","1,236 ","1,307 ","1,369 ","1,447 "
2004,N,N0804,LC5,816 ,9 ,38 ,59 ,98 ,139 ,163 ,193 ,241 ,263 ,289 ,316 ,340 ,372 ,395 ,435 
2004,N,N0901,LC5,"6,402 ",73 ,204 ,370 ,577 ,838 ,"1,094 ","1,371 ","1,589 ","1,861 ","2,080 ","2,319 ","2,568 ","2,794 ","3,069 ","3,391 "
2004,N,N0902,LC5,"3,498 ",57 ,150 ,267 ,410 ,549 ,685 ,850 ,996 ,"1,138 ","1,257 ","1,393 ","1,555 ","1,697 ","1,808 ","1,994 "
2004,N,N1001,LC5,"8,358 ",118 ,388 ,657 ,920 ,"1,285 ","1,593 ","1,865 ","2,125 ","2,413 ","2,627 ","2,934 ","3,220 ","3,597 ","3,835 ","4,159 "
2004,N,N1101,LC5,"3,120 ",35 ,100 ,212 ,339 ,485 ,626 ,747 ,856 ,954 ,"1,038 ","1,133 ","1,256 ","1,380 ","1,517 ","1,646 "
2004,N,N1102,LC5,"4,724 ",49 ,165 ,341 ,514 ,754 ,954 ,"1,133 ","1,337 ","1,532 ","1,730 ","1,911 ","2,126 ","2,356 ","2,587 ","2,820 "
2004,N,N1301,LC5,"4,086 ",50 ,139 ,266 ,482 ,567 ,719 ,844 ,958 ,"1,078 ","1,241 ","1,399 ","1,552 ","1,729 ","1,885 ","2,099 "
2004,N,N1302,LC5,"2,168 ",32 ,66 ,123 ,203 ,286 ,393 ,487 ,547 ,613 ,670 ,741 ,815 ,899 ,979 ,"1,064 "
2004,N,N1401,LC5,938 ,3 ,22 ,54 ,101 ,126 ,159 ,196 ,214 ,231 ,250 ,271 ,291 ,320 ,336 ,360 
2004,N,N1402,LC5,626 ,10 ,29 ,49 ,62 ,77 ,90 ,101 ,117 ,142 ,155 ,173 ,194 ,207 ,222 ,235 
2004,N,N1403,LC5,906 ,19 ,55 ,86 ,126 ,156 ,181 ,199 ,210 ,230 ,254 ,269 ,285 ,300 ,308 ,315 
2004,N,N1404,LC5,153 ,5 ,18 ,43 ,56 ,56 ,59 ,62 ,65 ,66 ,66 ,68 ,68 ,69 ,70 ,71 
2004,N,N1405,LC5,"3,708 ",34 ,180 ,447 ,690 ,881 ,"1,057 ","1,209 ","1,317 ","1,457 ","1,591 ","1,745 ","1,871 ","2,023 ","2,132 ","2,211 "
2004,N,N1406,LC5,76 ,2 ,3 ,8 ,11 ,13 ,28 ,31 ,31 ,31 ,37 ,39 ,39 ,39 ,39 ,39 
2004,N,N1407,LC5,"1,299 ",18 ,79 ,145 ,195 ,234 ,284 ,322 ,338 ,371 ,406 ,443 ,475 ,497 ,514 ,549 
2004,N,N1501,LC5,"13,047 ",115 ,317 ,592 ,"1,035 ","1,456 ","1,881 ","2,348 ","2,770 ","3,197 ","3,551 ","4,005 ","4,460 ","5,058 ","5,551 ","6,358 "
2004,N,N1601,LC5,"1,171 ",9 ,39 ,80 ,123 ,157 ,195 ,225 ,256 ,290 ,327 ,361 ,408 ,449 ,466 ,487 
2004,N,N1602,LC5,"1,352 ",25 ,67 ,133 ,179 ,217 ,256 ,318 ,358 ,400 ,427 ,473 ,524 ,558 ,595 ,620 
2004,N,N1603,LC5,"2,125 ",25 ,73 ,129 ,184 ,252 ,299 ,352 ,426 ,481 ,525 ,598 ,644 ,694 ,748 ,800 
2004,N,N1604,LC5,"1,711 ",17 ,49 ,84 ,149 ,193 ,263 ,313 ,361 ,407 ,456 ,506 ,565 ,612 ,656 ,692 
2004,N,N1605,LC5,386 ,5 ,8 ,30 ,42 ,64 ,74 ,84 ,100 ,112 ,133 ,148 ,154 ,163 ,171 ,180 
2004,N,N1606,LC5,"5,444 ",60 ,184 ,406 ,661 ,944 ,"1,193 ","1,467 ","1,717 ","1,937 ","2,104 ","2,321 ","2,517 ","2,727 ","2,940 ","3,230 "
2004,P,P0101,LC5,"6,607 ",52 ,238 ,485 ,774 ,"1,067 ","1,325 ","1,589 ","1,862 ","2,114 ","2,329 ","2,569 ","2,804 ","3,068 ","3,311 ","3,574 "
2004,P,P0201,LC5,"6,425 ",58 ,227 ,496 ,824 ,"1,171 ","1,492 ","1,823 ","2,114 ","2,411 ","2,688 ","2,959 ","3,209 ","3,456 ","3,754 ","4,076 "
2004,P,P0202,LC5,"3,179 ",41 ,137 ,278 ,424 ,585 ,717 ,893 ,"1,012 ","1,130 ","1,260 ","1,381 ","1,504 ","1,636 ","1,760 ","1,942 "
2004,P,P0301,LC5,"3,109 ",54 ,159 ,292 ,431 ,573 ,737 ,871 ,"1,001 ","1,128 ","1,258 ","1,395 ","1,532 ","1,674 ","1,780 ","1,918 "
2004,P,P0302,LC5,"4,990 ",32 ,136 ,306 ,492 ,702 ,886 ,"1,083 ","1,222 ","1,445 ","1,600 ","1,778 ","1,952 ","2,151 ","2,351 ","2,653 "
2004,P,P0401,LC5,"9,558 ",107 ,331 ,664 ,962 ,"1,264 ","1,571 ","1,912 ","2,217 ","2,574 ","2,882 ","3,223 ","3,552 ","3,913 ","4,188 ","4,580 "
2004,P,P0501,LC5,"8,983 ",92 ,249 ,521 ,840 ,"1,088 ","1,331 ","1,625 ","1,918 ","2,218 ","2,499 ","2,822 ","3,193 ","3,628 ","3,999 ","4,604 "
2004,P,P0601,LC5,"11,187 ",126 ,361 ,698 ,"1,082 ","1,484 ","1,892 ","2,299 ","2,635 ","3,064 ","3,469 ","3,922 ","4,364 ","4,857 ","5,309 ","6,007 "
2004,P,P0701,LC5,"10,413 ",139 ,424 ,807 ,"1,238 ","1,705 ","2,166 ","2,555 ","2,961 ","3,369 ","3,793 ","4,241 ","4,567 ","4,969 ","5,372 ","5,916 "
2004,P,P0801,LC5,"8,218 ",85 ,247 ,484 ,787 ,"1,073 ","1,353 ","1,599 ","1,829 ","2,129 ","2,429 ","2,716 ","2,998 ","3,389 ","3,710 ","4,138 "
2004,P,P0901,LC5,"8,569 ",158 ,399 ,808 ,"1,109 ","1,433 ","1,763 ","2,108 ","2,418 ","2,704 ","2,995 ","3,332 ","3,741 ","4,062 ","4,391 ","4,864 "
2004,P,P1001,LC5,"9,196 ",119 ,332 ,716 ,"1,188 ","1,699 ","2,178 ","2,598 ","3,067 ","3,498 ","3,834 ","4,237 ","4,596 ","4,933 ","5,243 ","5,684 "
2004,P,P1101,LC5,"9,909 ",91 ,308 ,640 ,"1,050 ","1,471 ","1,799 ","2,180 ","2,472 ","2,821 ","3,174 ","3,590 ","3,994 ","4,426 ","4,798 ","5,346 "
2004,P,P1201,LC5,"1,478 ",23 ,58 ,120 ,183 ,249 ,313 ,374 ,411 ,481 ,539 ,568 ,638 ,712 ,763 ,850 
2004,P,P1301,LC5,"1,783 ",27 ,90 ,148 ,232 ,317 ,410 ,488 ,561 ,677 ,740 ,815 ,899 ,962 ,"1,019 ","1,087 "
2004,P,P1302,LC5,"3,694 ",76 ,188 ,361 ,501 ,656 ,791 ,920 ,"1,021 ","1,143 ","1,269 ","1,416 ","1,538 ","1,611 ","1,735 ","1,861 "
2004,P,P1303,LC5,870 ,10 ,24 ,65 ,95 ,122 ,158 ,207 ,249 ,285 ,318 ,353 ,388 ,429 ,463 ,506 
2004,P,P1401,LC5,"9,136 ",124 ,301 ,592 ,918 ,"1,211 ","1,491 ","1,800 ","2,095 ","2,443 ","2,776 ","3,114 ","3,467 ","3,838 ","4,207 ","4,729 "
2004,P,P1501,LC5,"9,739 ",73 ,261 ,501 ,756 ,"1,043 ","1,268 ","1,553 ","1,826 ","2,108 ","2,401 ","2,740 ","3,151 ","3,588 ","3,994 ","4,522 "
2004,P,P1601,LC5,"6,611 ",107 ,301 ,535 ,887 ,"1,256 ","1,603 ","1,976 ","2,259 ","2,568 ","2,822 ","3,100 ","3,394 ","3,708 ","3,994 ","4,306 "
2004,P,P1701,LC5,"2,770 ",31 ,114 ,246 ,349 ,493 ,654 ,803 ,920 ,"1,024 ","1,133 ","1,279 ","1,409 ","1,531 ","1,671 ","1,798 "
2004,P,P1702,LC5,"1,035 ",13 ,47 ,93 ,133 ,181 ,216 ,256 ,288 ,317 ,350 ,413 ,450 ,493 ,514 ,561 
2004,P,P1801,LC5,"4,208 ",81 ,189 ,368 ,565 ,750 ,910 ,"1,065 ","1,205 ","1,370 ","1,508 ","1,640 ","1,812 ","1,941 ","2,089 ","2,301 "
2004,P,P1901,LC5,"3,125 ",38 ,102 ,218 ,379 ,555 ,698 ,944 ,"1,088 ","1,224 ","1,375 ","1,496 ","1,599 ","1,678 ","1,845 ","2,013 "
2004,P,P1902,LC5,104 ,1 ,5 ,7 ,9 ,10 ,17 ,22 ,22 ,27 ,30 ,32 ,41 ,42 ,42 ,46 
2004,P,P1903,LC5,202 ,35 ,76 ,86 ,87 ,99 ,102 ,105 ,105 ,107 ,108 ,110 ,112 ,112 ,113 ,113 
2004,Q,Q0101,LC5,"9,766 ",151 ,441 ,808 ,"1,162 ","1,515 ","1,886 ","2,278 ","2,625 ","2,924 ","3,195 ","3,487 ","3,752 ","4,060 ","4,317 ","4,644 "
2004,Q,Q0102,LC5,"1,969 ",35 ,70 ,126 ,168 ,221 ,265 ,321 ,363 ,388 ,439 ,506 ,572 ,628 ,683 ,753 
2004,Q,Q0201,LC5,"4,444 ",21 ,122 ,264 ,432 ,630 ,833 ,"1,031 ","1,216 ","1,380 ","1,527 ","1,667 ","1,808 ","1,954 ","2,111 ","2,277 "
2004,Q,Q0401,LC5,"9,073 ",155 ,392 ,806 ,"1,202 ","1,620 ","2,202 ","2,560 ","2,923 ","3,331 ","3,576 ","3,924 ","4,249 ","4,608 ","4,916 ","5,373 "
2004,Q,Q0501,LC5,"3,471 ",26 ,105 ,234 ,346 ,500 ,656 ,784 ,926 ,"1,089 ","1,224 ","1,331 ","1,460 ","1,569 ","1,655 ","1,804 "
2004,Q,Q0502,LC5,644 ,32 ,45 ,71 ,104 ,128 ,164 ,185 ,219 ,249 ,280 ,307 ,323 ,340 ,367 ,392 
2004,Q,Q0601,LC5,"10,153 ",136 ,423 ,822 ,"1,379 ","1,936 ","2,381 ","2,942 ","3,654 ","4,186 ","4,649 ","5,108 ","5,600 ","5,991 ","6,452 ","7,014 "
2004,Q,Q0701,LC5,"6,691 ",78 ,238 ,469 ,787 ,"1,134 ","1,465 ","1,820 ","2,105 ","2,462 ","2,784 ","3,131 ","3,407 ","3,694 ","3,952 ","4,332 "
2004,Q,Q0801,LC5,"9,491 ",116 ,351 ,762 ,"1,170 ","1,666 ","2,178 ","2,657 ","3,192 ","3,693 ","4,184 ","4,641 ","5,111 ","5,560 ","5,942 ","6,580 "
2004,Q,Q0802,LC5,"5,425 ",59 ,173 ,363 ,580 ,764 ,927 ,"1,072 ","1,265 ","1,461 ","1,630 ","1,844 ","2,064 ","2,301 ","2,503 ","2,773 "
2004,Q,Q0901,LC5,"9,851 ",147 ,317 ,585 ,"1,006 ","1,361 ","1,699 ","2,052 ","2,381 ","2,719 ","3,059 ","3,441 ","3,852 ","4,272 ","4,682 ","5,284 "
2004,Q,Q1001,LC5,"1,983 ",22 ,92 ,171 ,251 ,325 ,393 ,468 ,542 ,623 ,711 ,770 ,856 ,931 ,"1,005 ","1,086 "
2004,Q,Q1002,LC5,"4,105 ",46 ,150 ,317 ,441 ,629 ,815 ,987 ,"1,135 ","1,286 ","1,413 ","1,591 ","1,750 ","1,877 ","1,996 ","2,190 "
2004,Q,Q1101,LC5,"10,365 ",106 ,334 ,676 ,"1,042 ","1,341 ","1,698 ","2,044 ","2,393 ","2,755 ","3,162 ","3,557 ","3,980 ","4,450 ","4,814 ","5,400 "
2004,Q,Q1201,LC5,"10,258 ",123 ,369 ,703 ,"1,211 ","1,661 ","2,150 ","2,638 ","3,148 ","3,690 ","4,151 ","4,587 ","4,997 ","5,427 ","5,799 ","6,360 "
2004,Q,Q1301,LC5,"10,890 ",159 ,501 ,"1,022 ","1,577 ","2,178 ","2,830 ","3,468 ","4,026 ","4,665 ","5,250 ","5,650 ","5,651 ","6,352 ","6,934 ","7,828 "
2004,Q,Q1401,LC5,"10,478 ",164 ,451 ,847 ,"1,245 ","1,609 ","1,915 ","2,267 ","2,653 ","3,056 ","3,459 ","3,870 ","4,263 ","4,695 ","5,107 ","5,586 "
2004,Q,Q1501,LC5,"7,767 ",121 ,364 ,663 ,993 ,"1,318 ","1,605 ","1,932 ","2,220 ","2,506 ","2,841 ","3,155 ","3,427 ","3,773 ","4,101 ","4,489 "
2004,Q,Q1601,LC5,"6,657 ",86 ,288 ,547 ,938 ,"1,204 ","1,553 ","1,808 ","2,103 ","2,451 ","2,747 ","3,001 ","3,261 ","3,507 ","3,775 ","4,072 "
2004,Q,Q1701,LC5,"10,468 ",150 ,436 ,838 ,"1,324 ","1,776 ","2,203 ","2,619 ","3,027 ","3,458 ","3,838 ","4,255 ","4,691 ","5,128 ","5,500 ","6,070 "
2004,Q,Q1801,LC5,"12,251 ",100 ,354 ,756 ,"1,298 ","1,843 ","2,378 ","2,944 ","3,466 ","3,973 ","4,488 ","5,045 ","5,504 ","5,981 ","6,422 ","7,165 "
2004,Q,Q1901,LC5,"7,757 ",136 ,344 ,579 ,867 ,"1,125 ","1,322 ","1,575 ","1,781 ","1,999 ","2,284 ","2,536 ","2,842 ","3,167 ","3,437 ","3,797 "
2004,Q,Q2001,LC5,"9,920 ",115 ,394 ,699 ,"1,080 ","1,442 ","1,790 ","2,200 ","2,601 ","2,982 ","3,361 ","3,695 ","4,045 ","4,460 ","4,816 ","5,399 "
2004,R,R0101,LC5,"7,529 ",118 ,318 ,629 ,"1,036 ","1,387 ","1,755 ","2,132 ","2,524 ","2,820 ","3,112 ","3,351 ","3,596 ","3,862 ","4,146 ","4,426 "
2004,R,R0102,LC5,"1,108 ",7 ,47 ,88 ,153 ,234 ,296 ,347 ,396 ,447 ,495 ,555 ,607 ,667 ,707 ,800 
2004,R,R0201,LC5,"6,597 ",79 ,237 ,497 ,770 ,"1,010 ","1,240 ","1,516 ","1,718 ","1,946 ","2,159 ","2,334 ","2,545 ","2,708 ","2,895 ","3,124 "
2004,R,R0301,LC5,"12,328 ",137 ,426 ,854 ,"1,290 ","1,711 ","2,127 ","2,590 ","2,910 ","3,302 ","3,692 ","4,104 ","4,491 ","4,965 ","5,303 ","5,691 "
2004,R,R0401,LC5,"8,026 ",134 ,377 ,723 ,"1,094 ","1,594 ","1,991 ","2,442 ","2,847 ","3,233 ","3,546 ","3,914 ","4,282 ","4,670 ","5,044 ","5,507 "
2004,R,R0501,LC5,"8,177 ",136 ,380 ,715 ,"1,155 ","1,553 ","1,979 ","2,336 ","2,704 ","3,030 ","3,359 ","3,674 ","4,000 ","4,310 ","4,653 ","5,069 "
2004,R,R0601,LC5,"4,498 ",62 ,212 ,379 ,555 ,799 ,"1,004 ","1,246 ","1,416 ","1,604 ","1,747 ","1,912 ","2,073 ","2,251 ","2,445 ","2,646 "
2004,R,R0602,LC5,"3,411 ",49 ,154 ,282 ,470 ,665 ,844 ,"1,025 ","1,237 ","1,381 ","1,516 ","1,660 ","1,787 ","1,994 ","2,153 ","2,327 "
2004,R,R0701,LC5,"9,667 ",154 ,441 ,868 ,"1,249 ","1,570 ","1,863 ","2,221 ","2,471 ","2,828 ","3,164 ","3,455 ","3,752 ","4,114 ","4,407 ","4,749 "
2004,R,R0801,LC5,"12,590 ",175 ,565 ,998 ,"1,526 ","2,047 ","2,479 ","3,015 ","3,448 ","3,935 ","4,342 ","4,786 ","5,202 ","5,667 ","6,053 ","6,595 "
2004,R,R0901,LC5,"7,627 ",124 ,356 ,710 ,"1,042 ","1,423 ","1,706 ","2,023 ","2,332 ","2,632 ","2,943 ","3,248 ","3,573 ","3,920 ","4,158 ","4,480 "
2004,R,R1001,LC5,"8,674 ",171 ,452 ,824 ,"1,216 ","1,606 ","1,937 ","2,316 ","2,581 ","2,876 ","3,210 ","3,532 ","3,849 ","4,179 ","4,433 ","4,781 "
2004,R,R1101,LC5,"6,761 ",101 ,306 ,546 ,806 ,"1,007 ","1,265 ","1,514 ","1,712 ","1,963 ","2,190 ","2,423 ","2,687 ","2,929 ","3,132 ","3,364 "
2004,R,R1201,LC5,"11,486 ",189 ,518 ,986 ,"1,488 ","2,036 ","2,515 ","3,085 ","3,428 ","3,865 ","4,300 ","4,776 ","5,149 ","5,582 ","6,027 ","6,495 "
2004,R,R1301,LC5,"3,040 ",41 ,116 ,227 ,341 ,488 ,608 ,762 ,896 ,"1,020 ","1,155 ","1,269 ","1,373 ","1,502 ","1,618 ","1,780 "
2004,R,R1302,LC5,"6,022 ",86 ,235 ,429 ,628 ,862 ,"1,092 ","1,312 ","1,515 ","1,737 ","1,978 ","2,242 ","2,495 ","2,753 ","2,989 ","3,275 "
2004,R,R1401,LC5,"4,841 ",30 ,124 ,287 ,463 ,719 ,922 ,"1,153 ","1,379 ","1,586 ","1,774 ","1,958 ","2,130 ","2,334 ","2,528 ","2,791 "
2004,R,R1501,LC5,"8,560 ",83 ,260 ,561 ,887 ,"1,157 ","1,399 ","1,698 ","1,972 ","2,243 ","2,567 ","2,871 ","3,194 ","3,525 ","3,819 ","4,289 "
2004,R,R1502,LC5,"1,515 ",20 ,110 ,191 ,282 ,365 ,432 ,544 ,611 ,674 ,741 ,814 ,895 ,967 ,"1,046 ","1,133 "
2004,R,R1601,LC5,"13,095 ",152 ,479 ,911 ,"1,452 ","1,882 ","2,429 ","2,944 ","3,370 ","3,831 ","4,269 ","4,771 ","5,192 ","5,722 ","6,161 ","6,753 "
2004,R,R1701,LC5,"8,032 ",112 ,354 ,723 ,"1,022 ","1,304 ","1,558 ","1,848 ","2,142 ","2,421 ","2,689 ","2,944 ","3,200 ","3,476 ","3,761 ","4,084 "
2004,R,R1801,LC5,"7,315 ",95 ,195 ,478 ,871 ,"1,141 ","1,394 ","1,660 ","1,878 ","2,142 ","2,385 ","2,621 ","2,856 ","3,193 ","3,433 ","3,758 "
2004,R,R1802,LC5,"2,297 ",35 ,84 ,162 ,268 ,374 ,486 ,589 ,696 ,776 ,854 ,931 ,"1,025 ","1,113 ","1,177 ","1,271 "
2004,R,R1901,LC5,"9,581 ",161 ,465 ,882 ,"1,321 ","1,829 ","2,169 ","2,561 ","2,997 ","3,396 ","3,753 ","4,174 ","4,500 ","4,884 ","5,192 ","5,705 "
2004,R,R1902,LC5,"1,254 ",19 ,73 ,115 ,184 ,241 ,306 ,379 ,416 ,477 ,538 ,607 ,662 ,713 ,764 ,849 
2004,R,R2001,LC5,"7,558 ",89 ,308 ,591 ,981 ,"1,352 ","1,652 ","2,005 ","2,336 ","2,668 ","2,989 ","3,289 ","3,506 ","3,856 ","4,159 ","4,644 "
2004,R,R2101,LC5,"5,548 ",61 ,186 ,363 ,562 ,808 ,"1,062 ","1,330 ","1,585 ","1,870 ","2,063 ","2,299 ","2,484 ","2,717 ","2,935 ","3,208 "
2004,R,R2201,LC5,"1,526 ",28 ,86 ,146 ,216 ,279 ,385 ,441 ,494 ,562 ,600 ,668 ,732 ,795 ,857 ,908 
2004,R,R2202,LC5,"3,688 ",53 ,170 ,330 ,501 ,682 ,876 ,"1,084 ","1,274 ","1,437 ","1,628 ","1,851 ","1,970 ","2,284 ","2,463 ","2,768 "
2004,R,R2401,LC5,"14,299 ",245 ,695 ,"1,307 ","2,069 ","2,696 ","3,377 ","3,977 ","4,568 ","5,170 ","5,836 ","6,457 ","7,066 ","7,707 ","8,306 ","9,331 "
2004,R,R2501,LC5,"4,250 ",70 ,210 ,463 ,705 ,874 ,"1,114 ","1,292 ","1,511 ","1,693 ","1,868 ","2,072 ","2,282 ","2,487 ","2,676 ","2,914 "
2004,R,R2502,LC5,"3,773 ",64 ,169 ,352 ,520 ,734 ,931 ,"1,060 ","1,255 ","1,463 ","1,619 ","1,803 ","1,980 ","2,166 ","2,356 ","2,576 "
2004,R,R2601,LC5,"8,185 ",112 ,344 ,646 ,"1,102 ","1,480 ","1,826 ","2,159 ","2,455 ","2,726 ","3,084 ","3,489 ","3,821 ","4,216 ","4,532 ","4,971 "
2004,R,R2701,LC5,"11,173 ",146 ,474 ,980 ,"1,400 ","1,884 ","2,402 ","2,896 ","3,317 ","3,788 ","4,268 ","4,724 ","5,212 ","5,692 ","6,142 ","6,803 "
2004,R,R2801,LC5,"6,612 ",70 ,253 ,509 ,790 ,"1,056 ","1,302 ","1,545 ","1,801 ","2,042 ","2,274 ","2,564 ","2,832 ","3,194 ","3,449 ","3,963 "
2004,R,R2802,LC5,"7,573 ",91 ,285 ,628 ,"1,040 ","1,450 ","1,894 ","2,262 ","2,709 ","3,098 ","3,417 ","3,775 ","4,068 ","4,401 ","4,751 ","5,205 "
2004,R,R2901,LC5,"9,676 ",127 ,324 ,625 ,932 ,"1,249 ","1,531 ","1,871 ","2,217 ","2,584 ","2,934 ","3,308 ","3,700 ","4,101 ","4,523 ","5,210 "
2004,R,R3001,LC5,"8,944 ",106 ,323 ,640 ,993 ,"1,294 ","1,596 ","1,881 ","2,182 ","2,486 ","2,823 ","3,150 ","3,513 ","3,892 ","4,164 ","4,636 "
2004,R,R3101,LC5,"8,090 ",73 ,230 ,494 ,899 ,"1,313 ","1,713 ","2,099 ","2,412 ","2,753 ","3,140 ","3,492 ","3,826 ","4,243 ","4,568 ","5,199 "
2004,R,R3102,LC5,"6,035 ",101 ,268 ,476 ,685 ,885 ,"1,098 ","1,341 ","1,539 ","1,776 ","2,021 ","2,274 ","2,514 ","2,827 ","3,073 ","3,406 "
2004,R,R3201,LC5,"7,945 ",100 ,308 ,645 ,"1,008 ","1,327 ","1,632 ","2,008 ","2,277 ","2,566 ","2,843 ","3,084 ","3,437 ","3,771 ","4,097 ","4,651 "
2004,R,R3301,LC5,"4,841 ",56 ,183 ,346 ,570 ,858 ,"1,070 ","1,276 ","1,503 ","1,711 ","1,903 ","2,126 ","2,391 ","2,536 ","2,730 ","2,952 "
2004,R,R3401,LC5,"4,721 ",50 ,209 ,423 ,583 ,810 ,"1,063 ","1,309 ","1,554 ","1,796 ","1,996 ","2,221 ","2,484 ","2,714 ","2,983 ","3,320 "
2004,R,R3402,LC5,"9,199 ",136 ,397 ,754 ,"1,253 ","1,701 ","2,103 ","2,511 ","2,888 ","3,291 ","3,666 ","4,093 ","4,430 ","4,845 ","5,202 ","5,695 "
2004,R,R3601,LC5,"7,783 ",95 ,502 ,558 ,887 ,"1,161 ","1,456 ","1,688 ","1,936 ","2,230 ","2,477 ","2,753 ","3,050 ","3,395 ","3,710 ","4,074 "
2004,S,S0101,LC4,"10,168 ",99 ,348 ,708 ,"1,203 ","1,726 ","2,154 ","2,532 ","2,970 ","3,350 ","3,732 ","4,170 ","4,564 ","4,969 ","5,312 ","5,748 "
2004,S,S0201,LC4,"9,743 ",126 ,386 ,745 ,"1,061 ","1,330 ","1,642 ","1,979 ","2,296 ","2,631 ","2,953 ","3,268 ","3,595 ","3,952 ","4,277 ","4,679 "
2004,S,S0301,LC4,"6,840 ",118 ,294 ,510 ,778 ,"1,074 ","1,320 ","1,568 ","1,825 ","2,039 ","2,304 ","2,526 ","2,798 ","3,054 ","3,259 ","3,583 "
2004,S,S0401,LC4,"8,807 ",78 ,285 ,565 ,948 ,"1,265 ","1,502 ","1,803 ","2,123 ","2,501 ","2,816 ","3,199 ","3,530 ","3,883 ","4,199 ","4,604 "
2004,S,S0501,LC4,"4,973 ",78 ,206 ,405 ,637 ,809 ,944 ,"1,136 ","1,303 ","1,505 ","1,656 ","1,802 ","1,935 ","2,116 ","2,256 ","2,451 "
2004,S,S0601,LC4,"9,149 ",113 ,392 ,804 ,"1,273 ","1,655 ","1,959 ","2,359 ","2,671 ","3,042 ","3,385 ","3,714 ","4,041 ","4,320 ","4,622 ","4,959 "
2004,S,S0701,LC4,"10,536 ",122 ,472 ,933 ,"1,382 ","1,715 ","2,065 ","2,488 ","2,804 ","3,220 ","3,625 ","4,064 ","4,423 ","4,794 ","5,164 ","5,617 "
2004,S,S0801,LC4,"10,232 ",145 ,441 ,854 ,"1,257 ","1,618 ","2,038 ","2,381 ","2,667 ","2,977 ","3,400 ","3,754 ","4,156 ","4,539 ","4,872 ","5,355 "
2004,S,S0901,LC4,"11,743 ",200 ,570 ,"1,008 ","1,492 ","1,964 ","2,340 ","2,823 ","3,214 ","3,667 ","4,049 ","4,475 ","4,850 ","5,307 ","5,643 ","6,100 "
2004,S,S1001,LC4,"4,414 ",53 ,118 ,249 ,426 ,590 ,775 ,946 ,"1,082 ","1,269 ","1,410 ","1,529 ","1,688 ","1,918 ","2,082 ","2,287 "
2004,S,S1101,LC4,"11,911 ",190 ,653 ,"1,213 ","1,798 ","2,300 ","2,714 ","3,245 ","3,721 ","4,152 ","4,633 ","5,094 ","5,516 ","6,025 ","6,349 ","6,811 "
2004,S,S1201,LC4,"1,197 ",20 ,60 ,114 ,178 ,237 ,298 ,340 ,403 ,457 ,496 ,541 ,580 ,634 ,658 ,709 
2004,S,S1202,LC4,"5,346 ",66 ,193 ,382 ,588 ,787 ,943 ,"1,086 ","1,230 ","1,400 ","1,576 ","1,758 ","1,931 ","2,128 ","2,311 ","2,579 "
2004,S,S1301,LC4,"6,299 ",53 ,210 ,446 ,826 ,"1,090 ","1,385 ","1,534 ","1,867 ","2,126 ","2,309 ","2,579 ","2,843 ","3,092 ","3,346 ","3,695 "
2004,S,S1302,LC4,"2,403 ",30 ,92 ,192 ,334 ,471 ,625 ,786 ,908 ,"1,023 ","1,089 ","1,200 ","1,306 ","1,405 ","1,480 ","1,621 "
2004,S,S1401,LC4,"8,787 ",109 ,335 ,663 ,"1,041 ","1,499 ","1,931 ","2,328 ","2,707 ","3,069 ","3,401 ","3,728 ","4,072 ","4,417 ","4,724 ","5,186 "
2004,S,S1501,LC4,"5,539 ",59 ,189 ,415 ,705 ,944 ,"1,218 ","1,522 ","1,745 ","2,013 ","2,219 ","2,422 ","2,673 ","2,949 ","3,134 ","3,390 "
2004,S,S1601,LC4,"8,379 ",42 ,190 ,460 ,810 ,"1,106 ","1,342 ","1,645 ","1,888 ","2,179 ","2,450 ","2,714 ","2,986 ","3,252 ","3,513 ","3,948 "
2004,S,S1701,LC4,"9,706 ",97 ,292 ,637 ,992 ,"1,288 ","1,543 ","1,842 ","2,195 ","2,496 ","2,806 ","3,129 ","3,458 ","3,757 ","4,139 ","4,592 "
2004,S,S1801,LC4,"10,345 ",113 ,307 ,644 ,"1,051 ","1,491 ","1,845 ","2,246 ","2,703 ","3,122 ","3,513 ","3,968 ","4,408 ","4,884 ","5,381 ","6,137 "
2004,S,S1901,LC4,"7,224 ",82 ,282 ,616 ,965 ,"1,366 ","1,690 ","2,028 ","2,378 ","2,751 ","3,074 ","3,401 ","3,786 ","4,079 ","4,414 ","4,840 "
2004,S,S2001,LC4,"9,929 ",74 ,289 ,586 ,899 ,"1,320 ","1,652 ","2,014 ","2,402 ","2,737 ","3,100 ","3,473 ","3,884 ","4,298 ","4,676 ","5,304 "
2004,S,S2101,LC4,"9,056 ",84 ,290 ,604 ,"1,023 ","1,512 ","1,956 ","2,415 ","2,790 ","3,204 ","3,620 ","4,056 ","4,406 ","4,822 ","5,187 ","5,672 "
